year,unit_id,name,unit_type,admin_parent,origin_year,age_years,age_class_10,basis,confidence,predecessor_year,predecessor_id,predecessor_name,distance_km,name_similarity,overlap_iou
1926,adm_1926_90,Битковский район,район,Каменский округ,1926,0,0–9 лет,base_year_1926,base,,,,,,
1926,adm_1926_92,Черепановский,район,Новосибирский округ,1926,0,0–9 лет,base_year_1926,base,,,,,,
1926,adm_1926_93,Уральский,район,Омский округ,1926,0,0–9 лет,base_year_1926,base,,,,,,
1926,adm_1926_94,Бачатский,район,Кузнецкий округ,1926,0,0–9 лет,base_year_1926,base,,,,,,
1926,adm_1926_95,Баклушевский,район,Барабинский округ,1926,0,0–9 лет,base_year_1926,base,,,,,,
1926,adm_1926_96,Ачаирский,район,Омский округ,1926,0,0–9 лет,base_year_1926,base,,,,,,
1926,adm_1926_97,Полтавский,район,Омский округ,1926,0,0–9 лет,base_year_1926,base,,,,,,
1926,adm_1926_98,Ордынский,район,Новосибирский округ,1926,0,0–9 лет,base_year_1926,base,,,,,,
1926,adm_1926_99,Таврический,район,Омский округ,1926,0,0–9 лет,base_year_1926,base,,,,,,
1930,adm_1930_1,Безымянный район №1 (Тобольский округ),район,Тобольский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_287,Сургутский,12.0,0.1,0.969
1930,adm_1930_2,Безымянный район №2 (Тобольский округ),район,Тобольский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_288,Берёзовский,15.8,0.381,0.995
1930,adm_1930_3,Безымянный район №3 (Тобольский округ),район,Тобольский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_289,Обдорский,33.3,0.211,0.966
1930,adm_1930_4,Безымянный район №1 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_3,Кош-Агачский,22.0,0.091,0.841
1930,adm_1930_5,Безымянный район №2 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_4,Уймонский,17.5,0.316,0.814
1930,adm_1930_6,Безымянный район №3 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_7,Усть-Канский,8.9,0.182,0.733
1930,adm_1930_7,Безымянный район №4 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_5,Онгудайский,16.2,0.19,0.759
1930,adm_1930_8,Безымянный район №1 (Рубцовский округ),район,Рубцовский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_6,Локтевский,5.7,0.2,0.623
1930,adm_1930_9,Безымянный район №2 (Рубцовский округ),район,Рубцовский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_8,Змеиногорский,12.1,0.261,0.807
1930,adm_1930_10,Безымянный район №5 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_9,Улаганский,5.5,0.2,0.886
1930,adm_1930_11,Безымянный район №3 (Рубцовский округ),район,Рубцовский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_291,Колыванский,32.3,0.286,0.538
1930,adm_1930_12,Безымянный район №1 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_10,Бащелакский,12.5,0.286,0.785
1930,adm_1930_13,Безымянный район №6 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_11,Чемальский,42.7,0.3,0.48
1930,adm_1930_14,Безымянный район №4 (Рубцовский округ),район,Рубцовский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_14,Курьинский,11.9,0.2,0.672
1930,adm_1930_15,Безымянный район №7 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_12,Шебалинский,22.2,0.286,0.742
1930,adm_1930_16,Безымянный район №2 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_15,Солонешинский,10.1,0.261,0.596
1930,adm_1930_17,Безымянный район №5 (Рубцовский округ),район,Рубцовский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_17,Покровский,8.3,0.1,0.556
1930,adm_1930_18,Безымянный район №8 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_18,Улалинский,12.1,0.2,0.538
1930,adm_1930_19,Безымянный район №3 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_20,Михайловский,15.7,0.182,0.61
1930,adm_1930_20,Безымянный район №9 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,low,1926,adm_1926_27,Успенский,39.0,0.316,0.357
1930,adm_1930_21,Безымянный район №6 (Рубцовский округ),район,Рубцовский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_19,Рубцовский,39.2,0.2,0.643
1930,adm_1930_22,Безымянный район №1 (Славгородский округ),район,Славгородский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_22,Михайловский,8.4,0.182,0.658
1930,adm_1930_23,Безымянный район №4 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_23,Алтайский,34.7,0.105,0.481
1930,adm_1930_24,Безымянный район №7 (Рубцовский округ),район,Рубцовский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_24,Чарышский,21.8,0.211,0.569
1930,adm_1930_25,Безымянный район №8 (Рубцовский округ),район,Рубцовский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_25,Поспелихинский,6.0,0.25,0.786
1930,adm_1930_26,Безымянный район №2 (Славгородский округ),район,Славгородский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_30,Волчихинский,16.1,0.182,0.77
1930,adm_1930_27,Безымянный район №5 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_28,Быстроистокский,19.5,0.24,0.541
1930,adm_1930_28,Безымянный район №6 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_29,Смоленский,19.1,0.3,0.476
1930,adm_1930_29,Безымянный район №9 (Рубцовский округ),район,Рубцовский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_32,Шипуновский,14.6,0.19,0.626
1930,adm_1930_30,Безымянный район №7 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_33,Сростинский,1.5,0.19,0.759
1930,adm_1930_31,Безымянный район №8 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_35,Старобардинский,12.5,0.24,0.57
1930,adm_1930_32,Безымянный район №9 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_37,Пристанский,15.8,0.19,0.446
1930,adm_1930_33,Безымянный район №10 (Ойратская АО),район,Ойратская АО,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_31,Лебединский,13.2,0.381,0.691
1930,adm_1930_34,Безымянный район №3 (Славгородский округ),район,Славгородский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_34,Ключевский,17.2,0.2,0.757
1930,adm_1930_35,Безымянный район №4 (Славгородский округ),район,Славгородский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_36,Родинский,5.3,0.211,0.725
1930,adm_1930_36,Мамонтовский,район,Барнаульский округ,1926,4,0–9 лет,name+centroid,high,1926,adm_1926_41,Мамонтовский,8.4,1.0,0.0
1930,adm_1930_37,Алейский,район,Барнаульский округ,1926,4,0–9 лет,name+centroid,high,1926,adm_1926_38,Алейский,24.7,1.0,0.0
1930,adm_1930_38,Чистюнский,район,Барнаульский округ,1926,4,0–9 лет,name+centroid,high,1926,adm_1926_43,Чистюнский,11.1,1.0,0.0
1930,adm_1930_39,Безымянный район №10 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_42,Бийский,26.9,0.235,0.572
1930,adm_1930_40,Завьяловский,район,Каменский округ,1926,4,0–9 лет,name+centroid,high,1926,adm_1926_46,Завьяловский район,13.7,1.0,0.0
1930,adm_1930_41,Безымянный район №5 (Славгородский округ),район,Славгородский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_45,Благовещенский,18.1,0.333,0.733
1930,adm_1930_42,Безымянный район №11 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_44,Солтонский,17.6,0.2,0.499
1930,adm_1930_43,Безымянный район №6 (Славгородский округ),район,Славгородский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_48,Славгородский,12.4,0.087,0.728
1930,adm_1930_44,Безымянный район №12 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_49,Большереченский,45.5,0.32,0.432
1930,adm_1930_45,Ребрихинский,район,Барнаульский округ,1926,4,0–9 лет,name+centroid,high,1926,adm_1926_47,Ребрихинский,13.3,1.0,0.0
1930,adm_1930_46,Безымянный район №13 (Бийский округ),район,Бийский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_52,Яминский,15.7,0.333,0.717
1930,adm_1930_47,Куликовский,район,Каменский округ,1926,4,0–9 лет,name+centroid,high,1926,adm_1926_51,Куликовский район,9.7,1.0,0.0
1930,adm_1930_48,Безымянный район №7 (Славгородский округ),район,Славгородский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_59,Знаменский,23.0,0.3,0.603
1930,adm_1930_49,Шадринский (Барнаульский),район,Барнаульский округ,1926,4,0–9 лет,geometry+centroid,medium,1926,adm_1926_50,Барнаульский (Шадринский),8.4,0.636,0.511
