year;unit_id;unit_name;admin_parent;unit_type;total_boundary_km;coast_pct;river_pct;lake_pct;watershed_flowing_pct;watershed_endo_pct;wetland_pct;unexplained_physical_pct;match_2021_pct;match_mo_pct;admin_memory_pct;rail_pct;geometric_candidate_pct;dominant_physical_origin;dominant_physical_label
1765;adm_1765_002;Мангазейский уезд;Зона спорной принадлежности;спорная территория;1814.301;0.0;43.54;0.0;47.09;0.0;0.0;9.37;0.0;2.82;2.82;0.0;8.82;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_003;Берёзовский уезд;Тобольская провинция;уезд;6772.02;53.48;7.83;0.0;32.93;0.0;3.99;1.77;76.88;0.39;77.27;0.46;1.77;coastline;береговая линия
1765;adm_1765_004;Сургутский уезд;Тобольская провинция;уезд;2742.899;0.0;25.52;1.09;54.06;0.0;13.85;5.47;14.44;5.28;18.75;0.51;4.37;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_005;Зона неустойчивого контроля;Сибирская губерния;АТЕ;453.581;0.0;11.02;0.0;44.88;0.0;0.0;44.09;13.17;18.09;20.79;1.92;24.25;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_006;Кузнецкий уезд;Тобольская провинция;уезд;2381.363;0.0;7.98;0.42;53.81;13.44;0.0;24.35;35.46;58.83;64.89;3.17;10.5;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_007;Ялуторовский дистрикт;Тобольская провинция;АТЕ;1197.421;0.0;31.73;0.0;38.2;0.0;1.67;28.39;33.23;27.7;45.79;0.31;20.88;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_008;Исетская провинция;Оренбургская губерния;провинция;1067.118;0.0;19.68;0.0;64.66;0.0;0.0;15.66;37.51;45.6;66.79;2.88;6.56;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_009;Красноясркий уезд;Енисейская провинция;уезд;2110.076;0.0;13.75;0.0;81.04;0.0;0.0;5.21;9.44;67.95;67.95;0.24;4.27;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_010;Екатеринбургское ведомство;Тобольская провинция;горнозаводское ведомство;1155.107;0.0;25.97;0.0;55.85;0.0;0.0;18.18;6.13;30.61;33.49;7.28;15.58;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_011;Тарский уезд;Тобольская провинция;уезд;3708.667;0.0;45.3;0.0;27.77;11.32;2.7;12.91;19.24;35.17;36.29;3.06;6.17;river;река
1765;adm_1765_012;Томский уезд;Тобольская провинция;уезд;2228.662;0.0;6.73;0.45;76.22;0.0;2.24;14.36;24.57;42.16;48.87;1.1;11.22;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_013;Туринский уезд;Тобольская провинция;уезд;583.023;0.0;13.72;0.0;81.13;0.0;0.0;5.15;5.01;21.05;21.05;0.86;3.43;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_014;Верхотурский уезд;Тобольская провинция;уезд;912.269;0.0;2.19;0.0;90.14;0.0;0.0;7.67;0.0;1.07;1.07;3.85;7.67;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_015;Енисейский уезд;Енисейская провинция;уезд;4059.325;0.0;20.92;0.0;73.9;0.0;0.0;5.17;1.59;38.47;39.34;0.12;4.68;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_016;Нарымский уезд;Тобольская провинция;уезд;1519.733;0.0;11.19;0.0;73.68;0.0;3.29;11.84;12.9;10.91;17.26;0.32;9.21;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_017;Пелымский уезд;Тобольская провинция;уезд;2085.843;0.0;13.9;0.0;78.43;0.0;3.84;3.84;10.98;6.68;15.99;2.08;3.36;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_018;Тобольский уезд;Тобольская провинция;уезд;2782.333;0.0;17.25;0.0;56.07;0.0;15.18;11.5;25.34;27.28;40.17;0.9;8.27;watershed_flowing;водораздел сточных бассейнов
1765;adm_1765_019;Тюменский уезд;Тобольская провинция;уезд;711.535;0.0;8.43;0.0;76.11;0.0;0.0;15.46;33.36;44.39;55.12;3.46;9.84;watershed_flowing;водораздел сточных бассейнов
1780;adm_1780_001;Енисейская провинция;Колыванская область;провинция;18926.671;62.36;21.63;0.05;11.41;0.0;0.95;3.59;12.28;49.66;61.63;0.1;2.38;coastline;береговая линия
1780;adm_1780_002;Тобольская провинция;Колыванская область;провинция;10685.713;39.98;23.53;0.0;28.26;0.0;1.78;6.46;61.99;14.33;70.61;0.49;3.18;coastline;береговая линия
1780;adm_1780_003;Барнаульский уезд;Колыванская область;уезд;2340.297;0.0;55.55;2.14;33.34;0.0;0.0;8.97;24.5;36.14;37.13;3.76;5.13;river;река
1780;adm_1780_004;Бурлинский уезд;Колыванская область;уезд;2334.422;0.0;68.54;1.71;20.99;0.0;0.0;8.76;23.2;51.72;51.72;2.14;4.9;river;река
1780;adm_1780_005;Кузнецкий уезд;Колыванская область;уезд;2154.798;0.0;53.83;0.0;33.64;0.0;0.0;12.53;19.4;59.92;64.3;1.62;6.03;river;река
1780;adm_1780_006;Томский уезд;Колыванская область;уезд;1864.659;0.0;63.53;0.0;16.09;0.0;6.44;13.94;27.56;45.65;50.72;2.89;6.97;river;река
1780;adm_1780_007;Ирбитский уезд;Колыванская область;уезд;410.406;0.0;7.31;0.0;63.45;0.0;0.0;29.24;0.0;36.63;36.63;2.23;9.75;watershed_flowing;водораздел сточных бассейнов
1780;adm_1780_008;Часть обозначенная в составе Тобольской провинции в 1775;Колыванская область;провинция;2057.522;0.0;11.66;0.0;71.81;0.0;1.94;14.58;6.68;12.7;18.9;3.41;4.37;watershed_flowing;водораздел сточных бассейнов
1780;adm_1780_009;Волости двоеданцев;Колыванская область;волость;566.915;0.0;41.8;1.76;40.56;0.0;0.0;15.88;35.25;59.54;59.54;0.0;0.0;river;река
1780;adm_1780_010;Кузнецкий уезд;Колыванская область;уезд;2.698;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1780;adm_1780_011;Волости двоеданцев;Колыванская область;волость;334.215;0.0;31.18;0.0;56.85;0.0;0.0;11.97;52.41;56.67;56.67;0.0;11.97;watershed_flowing;водораздел сточных бассейнов
1780;adm_1780_012;Пограничная территория Российской империи и империи Цин;Колыванская область;пограничная территория;219.286;0.0;0.0;0.0;90.88;0.0;0.0;9.12;30.26;72.39;72.39;0.0;9.12;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_001;Туруханский уезд;Тобольское наместничество;уезд;16456.36;71.66;20.56;0.0;5.29;0.0;0.91;1.58;13.46;47.4;60.85;0.0;1.58;coastline;береговая линия
1783;adm_1783_002;Берёзовский уезд;Тобольское наместничество;уезд;7455.626;57.21;5.63;0.0;31.12;0.0;4.43;1.61;77.19;0.0;77.19;0.27;1.48;coastline;береговая линия
1783;adm_1783_003;Семипалатинский уезд;Колыванское наместничество;уезд;2566.589;0.0;63.51;2.21;15.97;4.67;0.0;13.64;18.6;32.21;32.84;3.89;8.57;river;река
1783;adm_1783_004;Бийский уезд;Колыванское наместничество;уезд;2014.508;0.0;45.67;0.5;39.44;3.47;0.0;10.92;35.46;59.67;60.68;0.64;4.96;river;река
1783;adm_1783_005;Томский уезд;Тобольское наместничество;уезд;1336.839;0.0;20.2;0.0;46.38;0.0;1.5;31.93;20.51;26.87;36.38;3.71;28.19;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_006;Красноярский уезд;Колыванское наместничество;уезд;2189.111;0.0;42.94;0.0;47.01;0.0;0.0;10.05;6.28;56.02;57.13;2.79;3.65;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_007;Ачинский уезд;Тобольское наместничество;уезд;1010.638;0.0;36.68;0.0;44.52;0.0;0.0;18.8;5.35;34.8;39.82;1.92;14.84;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_008;Колыванский уезд;Колыванское наместничество;уезд;1633.297;0.0;26.54;6.73;28.16;8.57;0.61;29.39;31.38;55.41;63.19;3.57;18.37;unexplained_physical;не объяснено природными рубежами
1783;adm_1783_009;Кузнецкий уезд;Колыванское наместничество;уезд;2040.142;0.0;36.27;0.0;45.58;0.0;0.0;18.15;26.59;45.26;51.38;4.26;8.33;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_010;Омский уезд;Тобольское наместничество;уезд;1307.092;0.0;13.0;0.0;45.9;0.0;13.55;27.54;34.1;59.23;59.91;2.81;16.07;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_011;Курганский уезд;Тобольское наместничество;уезд;781.878;0.0;10.23;6.39;46.28;0.0;7.67;29.42;51.02;16.36;53.74;0.61;2.56;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_012;Ишимский уезд;Тобольское наместничество;уезд;991.169;0.0;13.12;6.05;43.5;0.0;13.12;24.21;42.4;43.67;58.94;2.85;0.0;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_013;Ялуторовский уезд;Тобольское наместничество;уезд;743.47;0.0;26.9;0.0;42.16;0.0;4.04;26.9;30.79;51.77;55.83;1.11;1.35;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_014;Каинский уезд;Тобольское наместничество;уезд;1484.98;0.0;19.86;8.08;26.94;5.39;6.73;33.0;19.07;44.43;45.28;2.04;19.53;unexplained_physical;не объяснено природными рубежами
1783;adm_1783_015;Тарский уезд;Тобольское наместничество;уезд;1527.638;0.0;35.85;0.0;32.73;0.0;9.16;22.26;12.46;25.61;26.24;0.0;17.67;river;река
1783;adm_1783_016;Тобольский уезд;Тобольское наместничество;уезд;1472.998;0.0;17.86;0.0;54.31;0.0;10.86;16.97;16.45;29.55;32.11;0.57;7.47;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_017;Туринский уезд;Тобольское наместничество;уезд;1346.02;0.0;17.54;0.0;57.2;0.0;3.71;21.54;3.08;8.49;9.97;1.56;11.14;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_018;Сургутский уезд;Тобольское наместничество;уезд;2088.207;0.0;43.49;0.0;37.35;0.0;11.01;8.14;8.52;12.23;18.13;0.4;6.7;river;река
1783;adm_1783_019;Енисейский уезд;Тобольское наместничество;уезд;4086.847;0.0;54.73;0.0;29.61;0.0;1.22;14.44;0.81;16.49;17.3;0.12;9.05;river;река
1783;adm_1783_020;Нарымский уезд;Тобольское наместничество;уезд;2302.327;0.0;27.03;0.0;41.26;0.0;6.08;25.63;11.82;23.96;25.87;0.17;25.19;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_021;Тюменский уезд;Тобольское наместничество;уезд;613.472;0.0;44.59;0.0;34.23;0.0;0.0;21.18;19.25;50.7;51.4;2.07;11.41;river;река
1783;adm_1783_022;Бийский уезд;Колыванское наместничество;уезд;7.814;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;100.0;100.0;0.0;0.0;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_023;Волости двоеданцев;Колыванская область;волость;577.131;0.0;42.83;1.73;39.84;0.0;0.0;15.59;35.51;59.41;59.41;0.0;0.0;river;река
1783;adm_1783_024;Волости двоеданцев;Колыванская область;волость;334.215;0.0;31.18;0.0;56.85;0.0;0.0;11.97;52.41;56.67;56.67;0.0;11.97;watershed_flowing;водораздел сточных бассейнов
1783;adm_1783_025;Пограничная территория между Россией и империей Цин;Колыванская область;пограничная территория;219.286;0.0;0.0;0.0;90.88;0.0;0.0;9.12;30.26;72.39;72.39;0.0;9.12;watershed_flowing;водораздел сточных бассейнов
1798;adm_1798_001;Туруханский уезд;Тобольская губерния;уезд;16088.668;70.77;21.46;0.12;5.84;0.0;0.44;1.37;14.22;45.71;59.93;0.0;1.06;coastline;береговая линия
1798;adm_1798_002;Неясные границы;Тобольская губерния;спорная территория;1506.353;0.0;22.57;0.0;62.16;0.0;0.66;14.6;0.0;0.49;0.49;0.0;12.61;watershed_flowing;водораздел сточных бассейнов
1798;adm_1798_003;Березовский уезд;Тобольская губерния;уезд;7494.264;56.77;6.67;0.4;31.36;0.0;4.0;0.8;77.75;0.09;77.85;0.33;0.8;coastline;береговая линия
