year,source_id,source_name,source_parent,target_id,target_name,target_parent,boundary_km,relation
1765,adm_1765_006,Кузнецкий уезд,Тобольская провинция,adm_1765_011,Тарский уезд,Тобольская провинция,659.062,same_parent
1765,adm_1765_006,Кузнецкий уезд,Тобольская провинция,adm_1765_009,Красноясркий уезд,Енисейская провинция,519.554,same_superparent
1765,adm_1765_006,Кузнецкий уезд,Тобольская провинция,adm_1765_012,Томский уезд,Тобольская провинция,515.529,same_parent
1765,adm_1765_007,Ялуторовский дистрикт,Тобольская провинция,adm_1765_011,Тарский уезд,Тобольская провинция,241.106,same_parent
1765,adm_1765_007,Ялуторовский дистрикт,Тобольская провинция,adm_1765_008,Исетская провинция,Оренбургская губерния,314.106,cross_parent
1765,adm_1765_007,Ялуторовский дистрикт,Тобольская провинция,adm_1765_018,Тобольский уезд,Тобольская провинция,255.499,same_parent
1765,adm_1765_008,Исетская провинция,Оренбургская губерния,adm_1765_010,Екатеринбургский уезд,Сибирская / горнозаводская администрация,285.949,cross_parent
1765,adm_1765_008,Исетская провинция,Оренбургская губерния,adm_1765_019,Тюменский уезд,Тобольская провинция,224.772,cross_parent
1765,adm_1765_008,Исетская провинция,Оренбургская губерния,adm_1765_018,Тобольский уезд,Тобольская провинция,86.861,cross_parent
1765,adm_1765_009,Красноясркий уезд,Енисейская провинция,adm_1765_012,Томский уезд,Тобольская провинция,405.675,same_superparent
1765,adm_1765_009,Красноясркий уезд,Енисейская провинция,adm_1765_015,Енисейский уезд,Енисейская провинция,703.764,same_parent
1765,adm_1765_010,Екатеринбургский уезд,Сибирская / горнозаводская администрация,adm_1765_019,Тюменский уезд,Тобольская провинция,148.042,cross_parent
1765,adm_1765_010,Екатеринбургский уезд,Сибирская / горнозаводская администрация,adm_1765_013,Туринский уезд,Тобольская провинция,116.948,cross_parent
1765,adm_1765_010,Екатеринбургский уезд,Сибирская / горнозаводская администрация,adm_1765_014,Верхотурский уезд,Тобольская провинция,249.9,cross_parent
1765,adm_1765_011,Тарский уезд,Тобольская провинция,adm_1765_012,Томский уезд,Тобольская провинция,403.178,same_parent
1765,adm_1765_011,Тарский уезд,Тобольская провинция,adm_1765_018,Тобольский уезд,Тобольская провинция,481.634,same_parent
1765,adm_1765_012,Томский уезд,Тобольская провинция,adm_1765_015,Енисейский уезд,Енисейская провинция,467.901,same_superparent
1765,adm_1765_012,Томский уезд,Тобольская провинция,adm_1765_016,Нарымский уезд,Тобольская провинция,302.192,same_parent
1765,adm_1765_013,Туринский уезд,Тобольская провинция,adm_1765_019,Тюменский уезд,Тобольская провинция,135.498,same_parent
1765,adm_1765_013,Туринский уезд,Тобольская провинция,adm_1765_018,Тобольский уезд,Тобольская провинция,8.368,same_parent
1765,adm_1765_013,Туринский уезд,Тобольская провинция,adm_1765_014,Верхотурский уезд,Тобольская провинция,79.057,same_parent
1765,adm_1765_013,Туринский уезд,Тобольская провинция,adm_1765_017,Пелымский уезд,Тобольская провинция,234.243,same_parent
