year,unit_id_a,name_a,unit_type_a,unit_id_b,name_b,unit_type_b,shared_boundary_km
1783,adm_1783_013,Ялуторовский уезд,уезд,adm_1783_021,Тюменский уезд,уезд,384.959
1783,adm_1783_013,Ялуторовский уезд,уезд,adm_1783_016,Тобольский уезд,уезд,164.492
1783,adm_1783_014,Каинский уезд,уезд,adm_1783_020,Нарымский уезд,уезд,757.295
1783,adm_1783_014,Каинский уезд,уезд,adm_1783_015,Тарский уезд,уезд,370.427
1783,adm_1783_015,Тарский уезд,уезд,adm_1783_020,Нарымский уезд,уезд,243.056
1783,adm_1783_015,Тарский уезд,уезд,adm_1783_016,Тобольский уезд,уезд,566.214
1783,adm_1783_015,Тарский уезд,уезд,adm_1783_018,Сургутский уезд,уезд,1001.562
1783,adm_1783_016,Тобольский уезд,уезд,adm_1783_021,Тюменский уезд,уезд,260.647
1783,adm_1783_016,Тобольский уезд,уезд,adm_1783_017,Туринский уезд,уезд,769.157
1783,adm_1783_016,Тобольский уезд,уезд,adm_1783_018,Сургутский уезд,уезд,465.727
1783,adm_1783_017,Туринский уезд,уезд,adm_1783_021,Тюменский уезд,уезд,265.763
1783,adm_1783_018,Сургутский уезд,уезд,adm_1783_020,Нарымский уезд,уезд,650.771
1783,adm_1783_019,Енисейский уезд,уезд,adm_1783_020,Нарымский уезд,уезд,1094.714
1798,adm_1798_001,Туруханский уезд,уезд,adm_1798_021,Березовский уезд,уезд,566.673
1798,adm_1798_001,Туруханский уезд,уезд,adm_1798_003,Березовский уезд,уезд,1213.96
1798,adm_1798_001,Туруханский уезд,уезд,adm_1798_013,Енисейский уезд,уезд,2745.669
1798,adm_1798_001,Туруханский уезд,уезд,adm_1798_011,Нарымский уезд,уезд,955.423
1798,adm_1798_003,Березовский уезд,уезд,adm_1798_016,Тобольский уезд,уезд,315.578
1798,adm_1798_003,Березовский уезд,уезд,adm_1798_010,Туринский уезд,уезд,605.253
1798,adm_1798_003,Березовский уезд,уезд,adm_1798_021,Березовский уезд,уезд,1484.984
1798,adm_1798_004,Бийский уезд,уезд,adm_1798_012,Тарский уезд,уезд,216.315
1798,adm_1798_004,Бийский уезд,уезд,adm_1798_005,Кузнецкий уезд,уезд,884.17
1798,adm_1798_004,Бийский уезд,уезд,adm_1798_015,Томский уезд,уезд,311.914
1798,adm_1798_004,Бийский уезд,уезд,adm_1798_kainsky_split,Каинский уезд,уезд,448.795
1798,adm_1798_005,Кузнецкий уезд,уезд,adm_1798_014,Красноярский уезд,уезд,353.584
1798,adm_1798_005,Кузнецкий уезд,уезд,adm_1798_015,Томский уезд,уезд,473.451
1798,adm_1798_006,Курганский уезд,уезд,adm_1798_008,Ишимский узед,АТЕ,237.637
1798,adm_1798_006,Курганский уезд,уезд,adm_1798_009,Ялуторовский уезд,уезд,225.196
1798,adm_1798_007,Тюменский уезд,уезд,adm_1798_009,Ялуторовский уезд,уезд,344.748
1798,adm_1798_007,Тюменский уезд,уезд,adm_1798_016,Тобольский уезд,уезд,172.19
1798,adm_1798_007,Тюменский уезд,уезд,adm_1798_010,Туринский уезд,уезд,264.713
1798,adm_1798_008,Ишимский узед,АТЕ,adm_1798_009,Ялуторовский уезд,уезд,235.281
1798,adm_1798_008,Ишимский узед,АТЕ,adm_1798_012,Тарский уезд,уезд,661.978
1798,adm_1798_008,Ишимский узед,АТЕ,adm_1798_016,Тобольский уезд,уезд,196.597
1798,adm_1798_009,Ялуторовский уезд,уезд,adm_1798_016,Тобольский уезд,уезд,136.115
1798,adm_1798_010,Туринский уезд,уезд,adm_1798_016,Тобольский уезд,уезд,781.368
1798,adm_1798_011,Нарымский уезд,уезд,adm_1798_012,Тарский уезд,уезд,243.306
1798,adm_1798_011,Нарымский уезд,уезд,adm_1798_021,Березовский уезд,уезд,618.094
1798,adm_1798_011,Нарымский уезд,уезд,adm_1798_015,Томский уезд,уезд,821.133
1798,adm_1798_011,Нарымский уезд,уезд,adm_1798_kainsky_split,Каинский уезд,уезд,620.222
1798,adm_1798_011,Нарымский уезд,уезд,adm_1798_013,Енисейский уезд,уезд,1018.409
1798,adm_1798_013,Енисейский уезд,уезд,adm_1798_014,Красноярский уезд,уезд,1048.485
1798,adm_1798_013,Енисейский уезд,уезд,adm_1798_015,Томский уезд,уезд,14.724
1798,adm_1798_014,Красноярский уезд,уезд,adm_1798_015,Томский уезд,уезд,435.938
1798,adm_1798_015,Томский уезд,уезд,adm_1798_kainsky_split,Каинский уезд,уезд,703.631
1798,adm_1798_015,Томский уезд,уезд,adm_1798_018,Томский уезд,уезд,3.978
1798,adm_1798_016,Тобольский уезд,уезд,adm_1798_012,Тарский уезд,уезд,560.756
1798,adm_1798_016,Тобольский уезд,уезд,adm_1798_021,Березовский уезд,уезд,464.729
1798,adm_1798_021,Березовский уезд,уезд,adm_1798_012,Тарский уезд,уезд,982.06
1798,adm_1798_012,Тарский уезд,уезд,adm_1798_kainsky_split,Каинский уезд,уезд,685.786
1805,adm_1805_001,Туруханский уезд,уезд,adm_1805_004,Березовский уезд,уезд,1491.781
1805,adm_1805_001,Туруханский уезд,уезд,adm_1805_014,Красноярский уезд,уезд,2020.098
1805,adm_1805_001,Туруханский уезд,уезд,adm_1805_012,Нарымский уезд,уезд,1453.7
1805,adm_1805_001,Туруханский уезд,уезд,adm_1805_021,Енисейский уезд,уезд,1287.685
1805,adm_1805_001,Туруханский уезд,уезд,adm_1805_017,Туруханский уезд,уезд,198.834
1805,adm_1805_001,Туруханский уезд,уезд,adm_1805_020,Енисейский уезд,уезд,53.183
1805,adm_1805_004,Березовский уезд,уезд,adm_1805_013,Тарский уезд,уезд,982.06
1805,adm_1805_004,Березовский уезд,уезд,adm_1805_016,Тобольский уезд,уезд,780.308
1805,adm_1805_004,Березовский уезд,уезд,adm_1805_011,Туринский уезд,уезд,605.253
1805,adm_1805_004,Березовский уезд,уезд,adm_1805_012,Нарымский уезд,уезд,450.645
1805,adm_1805_005,Бийский уезд,уезд,adm_1805_019,Омский уезд,уезд,193.835
1805,adm_1805_005,Бийский уезд,уезд,adm_1805_018,Каинский уезд,уезд,675.059
1805,adm_1805_005,Бийский уезд,уезд,adm_1805_006,Кузнецкий уезд,уезд,859.947
1805,adm_1805_005,Бийский уезд,уезд,adm_1805_015,Томский уезд,уезд,494.069
1805,adm_1805_006,Кузнецкий уезд,уезд,adm_1805_015,Томский уезд,уезд,515.882
1805,adm_1805_006,Кузнецкий уезд,уезд,adm_1805_014,Красноярский уезд,уезд,1064.136
1805,adm_1805_007,Курганский уезд,уезд,adm_1805_009,Ишимский узед,АТЕ,237.637
1805,adm_1805_007,Курганский уезд,уезд,adm_1805_010,Ялуторовский уезд,уезд,225.196
1805,adm_1805_008,Тюменский уезд,уезд,adm_1805_010,Ялуторовский уезд,уезд,344.748
1805,adm_1805_008,Тюменский уезд,уезд,adm_1805_016,Тобольский уезд,уезд,172.19
1805,adm_1805_008,Тюменский уезд,уезд,adm_1805_011,Туринский уезд,уезд,264.713
1805,adm_1805_009,Ишимский узед,АТЕ,adm_1805_019,Омский уезд,уезд,543.452
1805,adm_1805_009,Ишимский узед,АТЕ,adm_1805_010,Ялуторовский уезд,уезд,235.281
1805,adm_1805_009,Ишимский узед,АТЕ,adm_1805_013,Тарский уезд,уезд,89.807
1805,adm_1805_009,Ишимский узед,АТЕ,adm_1805_016,Тобольский уезд,уезд,196.597
1805,adm_1805_010,Ялуторовский уезд,уезд,adm_1805_016,Тобольский уезд,уезд,136.115
1805,adm_1805_011,Туринский уезд,уезд,adm_1805_016,Тобольский уезд,уезд,781.368
1805,adm_1805_012,Нарымский уезд,уезд,adm_1805_018,Каинский уезд,уезд,844.268
1805,adm_1805_012,Нарымский уезд,уезд,adm_1805_015,Томский уезд,уезд,443.224
1805,adm_1805_012,Нарымский уезд,уезд,adm_1805_021,Енисейский уезд,уезд,1582.901
1805,adm_1805_013,Тарский уезд,уезд,adm_1805_019,Омский уезд,уезд,679.907
1805,adm_1805_013,Тарский уезд,уезд,adm_1805_018,Каинский уезд,уезд,496.081
1805,adm_1805_013,Тарский уезд,уезд,adm_1805_016,Тобольский уезд,уезд,560.756
1805,adm_1805_014,Красноярский уезд,уезд,adm_1805_015,Томский уезд,уезд,303.943
1805,adm_1805_014,Красноярский уезд,уезд,adm_1805_021,Енисейский уезд,уезд,1160.691
1805,adm_1805_015,Томский уезд,уезд,adm_1805_018,Каинский уезд,уезд,429.469
1805,adm_1805_018,Каинский уезд,уезд,adm_1805_019,Омский уезд,уезд,245.856
1805,adm_1805_020,Енисейский уезд,уезд,adm_1805_021,Енисейский уезд,уезд,39.677
1809,adm_1809_001,Березовский уезд,уезд,adm_1809_012,Тарский уезд,уезд,1120.056
1809,adm_1809_001,Березовский уезд,уезд,adm_1809_017,Тобольский уезд,уезд,816.161
1809,adm_1809_001,Березовский уезд,уезд,adm_1809_010,Туринский уезд,уезд,866.343
1809,adm_1809_001,Березовский уезд,уезд,adm_1809_015,Каинский уезд,уезд,21.773
1809,adm_1809_001,Березовский уезд,уезд,adm_1809_011,Нарымский уезд,уезд,505.746
1809,adm_1809_001,Березовский уезд,уезд,adm_1809_002,Туруханский уезд,уезд,1756.253
1809,adm_1809_002,Туруханский уезд,уезд,adm_1809_013,Енисейский уезд,уезд,3226.852
1809,adm_1809_002,Туруханский уезд,уезд,adm_1809_011,Нарымский уезд,уезд,677.515
1809,adm_1809_003,Бийский уезд,уезд,adm_1809_006,Омский уезд,уезд,174.892
1809,adm_1809_003,Бийский уезд,уезд,adm_1809_004,Кузнецкий уезд,уезд,901.472
1809,adm_1809_003,Бийский уезд,уезд,adm_1809_016,Томский уезд,уезд,206.877
1809,adm_1809_003,Бийский уезд,уезд,adm_1809_015,Каинский уезд,уезд,695.663
1809,adm_1809_004,Кузнецкий уезд,уезд,adm_1809_014,Красноярский уезд,уезд,1358.248
1809,adm_1809_004,Кузнецкий уезд,уезд,adm_1809_016,Томский уезд,уезд,442.853
1809,adm_1809_005,Курганский уезд,уезд,adm_1809_008,Ишимский узед,АТЕ,265.756
